track_id,track_name,artist_id,artist_names,album_id,album_name,album_artist_id,album_artist_names,album_release_date,album_image_url,disc_number,track_number,track_duration_ms,explicit,popularity,isrc,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,pop,rock,hip_hop,electronic,rnb_soul,folk,country,ska,dance_disco,indie_alt,retro_vintage,novelty,easy_listening,cultural,jazz,genre_count
05VNUqT57MGLJL67b8WnwN,There's a Kind of Hush,4UD9XOagGdElo7BpVzLltZ,New Vaudeville Band,4Eb3V972J7hNApVN2hbPfk,The New Vaudeville Band,4UD9XOagGdElo7BpVzLltZ,New Vaudeville Band,29/05/2020,https://i.scdn.co/image/ab67616d0000b2733b498823c9576ef7abbcddb4,1,5,156933,False,0.0,GBYDR1903476,0.759,0.858,1.0,-4.309,1.0,0.0378,0.263,0.000425,0.0642,0.915,129.631,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1EZhWJQFf85g6d055Gji8c,Candy,2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,551186Jr75bHrh58ZdEMhW,The Best of Mandy Moore,2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,16/11/2004,https://i.scdn.co/image/ab67616d0000b273799f7be1146fe51116221e20,1,1,234373,False,42.0,USSM19901378,0.818,0.849,7.0,-4.185,1.0,0.0905,0.164,4.36e-05,0.165,0.638,100.503,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1FsH6OZCKLWbBgqj8JcCvO,The Man,0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,1ImxhQBpfEQeM7bNh61Aqg,Lift Your Spirit,0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,01/01/2013,https://i.scdn.co/image/ab67616d0000b27382f429d91437df1d03e878c8,1,2,255906,False,1.0,USUM71312880,0.531,0.77,11.0,-7.205,0.0,0.0434,0.0332,0.0,0.235,0.504,85.996,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3aazUPRslL7uysi1xjjYPv,It Was Always You,04gDigrS5kc9YWfZHwBETP,Maroon 5,0t0pUZSbSfU305juszE1en,It Was Always You,04gDigrS5kc9YWfZHwBETP,Maroon 5,29/07/2014,https://i.scdn.co/image/ab67616d0000b273fc9c7d6fc6fa0da79019f53d,1,1,238333,False,0.0,USUM71410331,0.61,0.756,11.0,-6.567,1.0,0.0441,0.0731,1.32e-06,0.1,0.31,103.982,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4bQNusmmVudLxIiexglzh6,Orinoco Flow - 2009 Remaster,6uothxMWeLWIhsGeF7cyo4,Enya,0NJjvdOd3ULUTvoVFCCFJN,Watermark,6uothxMWeLWIhsGeF7cyo4,Enya,05/09/1988,https://i.scdn.co/image/ab67616d0000b273ccda4935dab782fa037625de,1,7,266200,False,68.0,GBAHT0900037,0.692,0.466,0.0,-10.741,1.0,0.0292,0.743,0.109,0.1,0.561,114.999,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3uWKBRX4f4NrlHqAEz0zam,Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit,"00FQb4jTyendYWaN8pK0wa, 4Wjf8diP59VmPG7fi4y724, 0ofxTUijAHvkf6wKyPEBFa","Lana Del Rey, Cedric Gervais, Carlos Cid",3JjqBdDAwxh1wV2PThZxM7,NOW Fitness 2014,0LyfQWJT6nXafLPZqxe9Of,Various Artists,01/01/2014,https://i.scdn.co/image/ab67616d0000b27348308f2015cb1c827184f88f,1,13,227114,False,0.0,GBUM71305235,0.586,0.866,11.0,-4.977,0.0,0.0515,0.0486,0.000596,0.387,0.356,126.021,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
72hcFp4tYkd3dbNA9dZ3Pv,Bad Medicine,58lV9VcRSjABbAbfWS6skp,Bon Jovi,3mcKOl0KNe65BqiBa40WxR,New Jersey (Deluxe Edition),58lV9VcRSjABbAbfWS6skp,Bon Jovi,13/09/1988,https://i.scdn.co/image/ab67616d0000b273901d0116a03d30a5c45bb99c,1,2,316706,False,72.0,USPR39402228,0.555,0.973,9.0,-3.804,1.0,0.035,0.048,0.0,0.0853,0.805,118.642,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2BO8KWwoED1420THvmk3ZH,Art of Love (feat. Jordin Sparks),"5PjekOABtfU2Kwo0AHVmci, 2AQjGvtT0pFYfxR3neFcvz","Guy Sebastian, Jordin Sparks",5mrXvDnW1MK275vDsplMIF,Like It Like That,5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,23/10/2009,https://i.scdn.co/image/ab67616d0000b273b156fa49f0e23495db026fc9,1,3,238786,False,48.0,AUBM00900390,0.541,0.724,4.0,-3.966,1.0,0.0402,0.024,0.0,0.133,0.532,137.971,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4NiehSBQthimPzRsVeOgCT,My My My!,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,3MYJYd73u0SatCnRVvRJ3M,Bloom,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,31/08/2018,https://i.scdn.co/image/ab67616d0000b273aae542061ac42ee04779fb2f,1,1,204726,False,65.0,AUUM71701255,0.701,0.458,1.0,-7.749,1.0,0.0836,0.00407,0.000151,0.045,0.482,102.967,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
23M7cQkNJLiddeubvVgaQl,The Wild Boys,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,7xbWtTByfdMWFfxXmeFFl0,Greatest,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,09/11/1998,https://i.scdn.co/image/ab67616d0000b273e3ba7064df5f6329146a8377,1,12,257600,False,59.0,GBAYE8400060,0.741,0.838,11.0,-7.622,0.0,0.0637,0.407,0.0,0.138,0.586,115.689,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0Si5kJtH34NRIHDDovl2Qp,Place Your Hands,191Koh7PSIi28IrGAGoINO,Reef,1lFjDLdcOpor9FL9Q04oVj,Glow,191Koh7PSIi28IrGAGoINO,Reef,01/01/1997,https://i.scdn.co/image/ab67616d0000b273b8849220809fe987eecf0351,1,1,218426,False,54.0,GBBBL9600127,0.507,0.978,2.0,-4.521,1.0,0.0864,0.0303,0.0,0.238,0.535,109.369,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3qSWsl8lKzbKzHm5MFYKCY,"Mama Do (Uh Oh, Uh Oh)",3EBRANWwnViQuBrImN61Z1,Pixie Lott,5sVKIf5Ki9fm4eKlMK73BK,Turn It Up,3EBRANWwnViQuBrImN61Z1,Pixie Lott,01/01/2009,https://i.scdn.co/image/ab67616d0000b273120f01885263cd26f2c16ffa,1,1,196520,False,0.0,GBUM70819294,0.703,0.875,3.0,-4.84,0.0,0.0811,0.129,0.0,0.319,0.617,120.034,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0l9l90a1zB3wUObtwWbqHy,Glycerine,78SHxLdtysAXgywQ4vE0Oa,Bush,72X9bb0R8LXGnVHZ3O40OK,Sixteen Stone (Remastered),78SHxLdtysAXgywQ4vE0Oa,Bush,06/12/1994,https://i.scdn.co/image/ab67616d0000b273c4235ab468f3407e2ef7e6b0,1,10,266493,False,0.0,QM7YK1400024,0.447,0.337,5.0,-11.402,1.0,0.0325,0.0365,0.00124,0.0945,0.0827,114.422,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5pDmunv6G71w7NSjOPXbYw,Every Little Thing She Does Is Magic - Remastered 2003,5NGO30tJxFlKixkPSgXcFE,The Police,2ccrabRMmY1gECUdyqblP2,Ghost In The Machine,5NGO30tJxFlKixkPSgXcFE,The Police,02/10/1981,https://i.scdn.co/image/ab67616d0000b2737693d1d810fc1bbdd70b1777,1,2,260573,False,0.0,GBAAM0201127,0.535,0.745,2.0,-10.123,1.0,0.0335,0.127,0.0792,0.179,0.376,163.913,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0g8CHbsID9fZ8eDstzYtHi,Separate Ways,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,3gpHiNAmT5oXVxe6ewTGuN,Elvis (Fool),43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,16/07/1973,https://i.scdn.co/image/ab67616d0000b273524e9e45a2e0067b8189a92e,1,11,156440,False,46.0,USRC17308396,0.462,0.371,4.0,-15.326,1.0,0.0443,0.901,0.0092,0.133,0.506,89.976,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2VTQAjZr7FPoEJD2sNoH3o,Celebrity Skin,5SHQUMAmEK5KmuSb0aDvsn,Hole,0ZIlM7A6pZyNhfohaWjauj,Celebrity Skin,5SHQUMAmEK5KmuSb0aDvsn,Hole,01/01/1998,https://i.scdn.co/image/ab67616d0000b27377575d3a52afb42e56a3c283,1,1,162493,False,0.0,USGF19816401,0.443,0.896,9.0,-6.163,1.0,0.0457,1.35e-05,0.000101,0.369,0.733,134.145,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5l3CML2OnzfNs5RfVgbcLt,Talk Dirty (feat. 2 Chainz),"07YZf4WDAMNwqr4jfgOZ8y, 17lzZA2AlOHwCwFALHttmp","Jason Derulo, 2 Chainz",1OdcBxCNY52OXH0r4odXqP,Tattoos,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,10/09/2013,https://i.scdn.co/image/ab67616d0000b273ba30e4d27e93015180b4924d,1,2,177685,True,76.0,USWB11302648,0.76,0.652,6.0,-7.321,1.0,0.232,0.0348,0.0,0.307,0.759,100.315,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2cDpmdTWch4yBrTyl5Qmca,Heard 'Em Say,"5K4W6rqBFWDnAN6FQUkS6x, 4bYPcJP5jwMhSivRcqie2n","Kanye West, Adam Levine",4yJqrqT2BpuXLj5BMJlAXR,Late Registration,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,30/08/2005,https://i.scdn.co/image/ab67616d0000b273cdcd1e0c30e10686af48baad,1,2,203733,False,40.0,USUM70502837,0.741,0.703,7.0,-8.321,0.0,0.17,0.0557,0.0431,0.129,0.537,95.058,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2jRGnaJc5ttlJFgGN0dBY9,(You're The) Devil In Disguise,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,7mxsNoS5WUrhkW5gPYLFHo,Elvis Forever: The Best of Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,27/07/2017,https://i.scdn.co/image/ab67616d0000b273cf6eb0034792801734305e5b,2,2,140306,False,0.0,USRC16305834,0.483,0.604,5.0,-13.413,1.0,0.126,0.542,0.000401,0.301,0.877,122.606,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2PJq8Fr5i2S0OkcmFsTC1P,Push Up,0zg9mF9dX2knvdTKnL22T1,Freestylers,35FjWueXGCUxGAOIface7O,Raw As F**k,0zg9mF9dX2knvdTKnL22T1,Freestylers,26/03/2004,https://i.scdn.co/image/ab67616d0000b2735f2f359ef02665ac26599ba4,1,6,279053,False,50.0,NLML61400043,0.844,0.779,0.0,-5.375,1.0,0.0572,0.0067,0.0064,0.0268,0.963,134.973,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1dDNwycG2dieopO6IZ8i4u,The Original High,6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,3kaQUt8Mp906u1fI0LDqO6,The Original High (Deluxe Version),6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,11/06/2015,https://i.scdn.co/image/ab67616d0000b2737700824398c798dd7c88142b,1,2,206053,False,37.0,USWB11504815,0.681,0.742,7.0,-5.655,0.0,0.0374,0.00747,0.0,0.0786,0.773,122.986,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
39QlSLkqq5shnpAXchT9sI,Are You With Me,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,63zsZVaIMUW10wP6QanS42,Are You With Me,7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,21/08/2014,https://i.scdn.co/image/ab67616d0000b2733cfe68887b539afa3e20479e,1,1,138013,False,57.0,NLF711403495,0.763,0.608,5.0,-8.1,0.0,0.035,0.262,2.5e-05,0.12,0.394,121.02,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2RWxrpsFshOBFwRBRstUlQ,Check On It (feat. Bun B & Slim Thug),"6vWDO969PvNqNYHIOW5v0m, 45a6gCQWq61lIUDmr1tKuO, 0st5vgzw9XkH5ALJiUM1lE","Beyoncé, Bun B, Slim Thug",77eZ5eMEh3U0KWricrbevO,B'Day,6vWDO969PvNqNYHIOW5v0m,Beyoncé,04/09/2006,https://i.scdn.co/image/ab67616d0000b273632e4eafb2ffba59a2ae4500,1,11,210453,False,65.0,USSM10600137,0.705,0.796,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.864,166.042,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3igpVPZ2atnAbNGllIJkqi,Chances,7FgMLbnZVrEnir95O0YujA,Five For Fighting,0bDJI1KuYj9M71m3fT9q78,Slice (iTunes Exclusive),7FgMLbnZVrEnir95O0YujA,Five For Fighting,02/03/2010,https://i.scdn.co/image/ab67616d0000b273ae94c49e4959a228162da443,1,4,215200,False,0.0,USSM10904075,0.401,0.802,10.0,-5.646,1.0,0.0291,0.0236,0.0,0.224,0.326,163.987,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),"23zg3TcAtWQy7J6upgbUnj, 4yBK75WVCQXej1p04GWqxH","Usher, Jeezy",2peB0xKYHSlIWc5boFA6PW,Here I Stand,23zg3TcAtWQy7J6upgbUnj,Usher,27/05/2008,https://i.scdn.co/image/ab67616d0000b2732bca149ba7dd5e45bf233ac3,1,2,259720,False,78.0,USLF20800001,0.573,0.712,0.0,-5.976,1.0,0.0732,0.0572,0.0,0.167,0.346,140.012,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0gsIQwgHmi1DGv1n2IipUr,Move,3e7awlrlDSwF3iM0WBjGMp,Little Mix,06haetPrpbIFCY1FUWzVel,Salute (The Deluxe Edition),3e7awlrlDSwF3iM0WBjGMp,Little Mix,11/11/2013,https://i.scdn.co/image/ab67616d0000b27398652057b1044167edbe79a6,1,2,224333,False,0.0,GBHMU1300243,0.85,0.741,6.0,-4.57,0.0,0.0918,0.00436,3.33e-06,0.549,0.765,121.17,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
35keiknicSk7ZiEl1Wa4Hg,"Just the Way It Is, Baby",0gDg7FEsF4Y1jWddJJgcn4,The Rembrandts,7F6tDLnY17vgTeXEMt024V,The Rembrandts,0gDg7FEsF4Y1jWddJJgcn4,The Rembrandts,14/08/1990,https://i.scdn.co/image/ab67616d0000b273ded9d9cdaa0a6d4ff1047c98,1,1,243893,False,52.0,USEW29000012,0.794,0.613,3.0,-8.711,1.0,0.0295,0.329,2.67e-06,0.0764,0.823,110.738,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6TMMeb0Ir1GVa3ZCYag74X,The Boll Weevil Song,2ttm3uT0N1RN7vwKv1pQgh,Brook Benton,2rcXAJ66g8FMbQAYF1wMUq,The Best Of,2ttm3uT0N1RN7vwKv1pQgh,Brook Benton,20/07/2011,https://i.scdn.co/image/ab67616d0000b273f713a5bbf67061f205e67670,1,10,171693,False,0.0,GBHQC0502849,0.795,0.144,5.0,-22.304,1.0,0.208,0.468,0.0619,0.0708,0.911,139.888,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1r1tO7AtiWjEjHLXpB86rs,Come and Get Your Love - Radio Edit,2vRfKzjQYJQd67X8x49MOh,Real McCoy,4SJ6x0Hlml18n0Ur9hnWNU,Another Night,2vRfKzjQYJQd67X8x49MOh,Real McCoy,10/04/1995,https://i.scdn.co/image/ab67616d0000b273fd06c1a7292da1064f45c1ca,1,2,193880,False,26.0,DEC739500156,0.737,0.864,8.0,-6.558,1.0,0.0379,0.0193,1.31e-05,0.342,0.793,108.819,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5uPO2eBKEdmBT3XtZ76VVa,Straight Lines,4iudEcmuPlYNdbP3e1bdn1,Silverchair,7aTpmoysIfl5vhgAOJ0mp5,Young Modern,4iudEcmuPlYNdbP3e1bdn1,Silverchair,31/03/2007,https://i.scdn.co/image/ab67616d0000b273f7cbf02cc5d111e494784ee2,1,2,258413,False,59.0,AUEL00700009,0.543,0.655,1.0,-6.392,1.0,0.0289,0.0317,0.00237,0.109,0.165,127.471,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3xYJgyDaDaTEetvC0IAee5,Heaven (Must Be There) - 2007 Remastered,48kXmrNGCBMAz7N8x1J2na,Eurogliders,0KAv7K0ZTcXPAbwoUneSbK,The Essential,48kXmrNGCBMAz7N8x1J2na,Eurogliders,05/03/2007,https://i.scdn.co/image/ab67616d0000b27320ccbf156f1e2ce2632db5d1,1,4,220733,False,45.0,AUBM00700249,0.588,0.803,2.0,-7.713,1.0,0.045,0.0115,0.00468,0.0592,0.589,122.496,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2RjQ82MtgcR8sgOL2RJQAs,Hey Mr. D.J. - Original Mix - Edit,6cjSmkVvMvyE6tCAo1M9Is,Zhané,4aABVRHUahNfxQOvs4vZwB,Pure... 90s R&B,0LyfQWJT6nXafLPZqxe9Of,Various Artists,24/03/2014,https://i.scdn.co/image/ab67616d0000b273f1799fccb4a14ea978821e45,1,3,256013,False,24.0,USSM19303563,0.861,0.652,2.0,-6.31,1.0,0.0636,0.0461,0.00459,0.0998,0.885,101.307,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
39IsH7B5byx8NRlEKlZVg9,Pretty Girl - Cheat Codes X CADE Remix,"0uGk2czvcpWQA383Im6ajf, 0CEK8AzyeD5ZUdUloB6yQV, 7DMveApC7UnC2NPfPvlHSU","Maggie Lindemann, CADE, Cheat Codes",6jO7hs4GsF6924w10xQTyA,Pretty Girl (Cheat Codes X CADE Remix),0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,03/03/2017,https://i.scdn.co/image/ab67616d0000b2735640c17778d716bd35f45b3e,1,1,193613,True,55.0,QMCE31700923,0.703,0.868,7.0,-4.661,0.0,0.0291,0.15,0.132,0.104,0.733,121.03,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3qXrbGbHxebsNXtFXPerG4,Drive Away,5Lc6SH04SI5XYjM2caZlS7,The Sundance Kids,3nAUpf0YIlM6dsjvu4mVjn,Fall Into Place (Standard),5Lc6SH04SI5XYjM2caZlS7,The Sundance Kids,04/09/2009,https://i.scdn.co/image/ab67616d0000b2730dc0e2aa1e20f2689984f475,1,4,195760,False,20.0,AUWA00900276,0.486,0.766,4.0,-5.575,1.0,0.0362,0.000165,0.0,0.0878,0.256,77.502,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2hdNya0b6Cc2YJ8IyaQIWp,Livin' Thing,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,7a35UzxXYuKQGMGImyB0Un,A New World Record,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,01/09/1976,https://i.scdn.co/image/ab67616d0000b273ee5b1065368b0981e3cb0a33,1,6,212306,False,73.0,USSM17800853,0.549,0.651,0.0,-7.097,1.0,0.0323,0.583,0.0,0.121,0.368,122.818,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3bDGwl0X3EjQmIyFD1uif5,Roar,6jJ0s89eD6GaHleKKya26X,Katy Perry,4lFDt4sVpCni9DRHRmDjgG,PRISM (Deluxe),6jJ0s89eD6GaHleKKya26X,Katy Perry,01/01/2013,https://i.scdn.co/image/ab67616d0000b273078cfcd17022e7fac7f59a1d,1,1,223546,False,5.0,USUM71308669,0.56,0.756,7.0,-4.817,0.0,0.0415,0.00635,1.29e-05,0.55,0.404,179.771,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0TJSVhxbtUzejxxkDnIHmp,A Pub With No Beer - 1979 Version,0M4w6wFmaVFmP4lIndnEU5,Slim Dusty,78LRfatOMrEN0a3Ix1NmeW,No. 50 - The Golden Anniversary Album,0M4w6wFmaVFmP4lIndnEU5,Slim Dusty,01/01/1981,https://i.scdn.co/image/ab67616d0000b2733e620ce416038674c9928b97,1,3,180906,False,47.0,AUEM07900020,0.58,0.376,1.0,-13.097,1.0,0.0892,0.535,0.0,0.0635,0.723,166.486,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4AU7z13HYmPMetlWbq1mys,Waiting for Superman,5P5FTygHyx2G57oszR3Wot,Daughtry,6UTadUeCxnizkSKAS1VHs4,Baptized (Deluxe Version),5P5FTygHyx2G57oszR3Wot,Daughtry,15/11/2013,https://i.scdn.co/image/ab67616d0000b273e491a7df830c0785a6c50daa,1,2,266960,False,61.0,GBCTA1300101,0.555,0.682,0.0,-5.711,1.0,0.0269,0.0029,0.0,0.0662,0.383,105.987,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
54ajFvckvt3v9HVdPyicru,Passerby,04qi4CymYf3E50Mt2na4QS,Grinspoon,5o3qwXAf0DXEY5LDJ7cTSW,Passerby,04qi4CymYf3E50Mt2na4QS,Grinspoon,01/01/2012,https://i.scdn.co/image/ab67616d0000b27349e9d0f49650425f03769f7a,1,1,214040,False,0.0,AUUM71200824,0.638,0.828,2.0,-4.408,1.0,0.107,0.00153,0.0,0.105,0.408,117.007,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
64VKnOE7xkcDBlShRUpJgd,The Brick Track Versus Gitty Up - Rickidy Raw Hide Radio Mix,7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,69XVjCuZz9JiqfqBTEvaS1,The Best Of Salt-N-Pepa,7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,15/11/1999,https://i.scdn.co/image/ab67616d0000b273f1067f1fb732fe6ee2883517,1,2,191066,False,45.0,GBAMY9900038,0.819,0.67,2.0,-8.509,1.0,0.0421,0.0404,1.18e-06,0.0828,0.664,103.989,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3nPuiyquRnUIiJ87VFNHEt,We've Got Tonight,"0jYKX08u1XxmHrl5TdM2QZ, 3nlHsNqwCSvT988ZfSW1Yh","Lulu, Ronan Keating",3AVtAHUxVZQMPGEJ7USE0j,10 Years Of Hits,3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,01/01/2004,https://i.scdn.co/image/ab67616d0000b27380a68ec129fd0263547e1c7c,1,7,217360,False,29.0,GBF080201111,0.606,0.28,6.0,-10.049,1.0,0.0301,0.506,1.36e-05,0.0935,0.198,123.631,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0Zbm5CKG9HHT9bwgvFc0qI,Decode - Twilight Soundtrack Version,74XFHRwlV6OrjEM0A2NCMF,Paramore,043vwbrz69dFkM7LL5bBo2,Decode,74XFHRwlV6OrjEM0A2NCMF,Paramore,16/01/2009,https://i.scdn.co/image/ab67616d0000b2735ac2908279d38532d1713289,1,1,261959,False,52.0,USAT20804057,0.282,0.866,10.0,-4.223,0.0,0.0588,0.000705,0.0055,0.101,0.277,163.987,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7lF2jb4fv5KL4ODcqU3gwc,Light It Up (feat. Nyla & Fuse ODG) - Remix,"738wLrAtLtCtFOLvQBXOXp, 4VZY0nxYMSNotbS7WjNVQy, 374sWpAJsbZckf98df2jJJ","Major Lazer, Nyla, Fuse ODG",37OzEaW5SwzjOvtzjgwWTG,Peace Is the Mission (Extended Edition),738wLrAtLtCtFOLvQBXOXp,Major Lazer,27/11/2015,https://i.scdn.co/image/ab67616d0000b27378234745305fff2ae0125d30,1,10,166138,False,1.0,QMUY41500182,0.746,0.877,9.0,-3.782,0.0,0.0666,0.0375,0.000833,0.233,0.751,107.985,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5viJfHHj5qnP55zoEWMh97,2step (feat. Budjerah),"6eUKZXaKkcviH0Ku9w2n3V, 4hOb2WdQMQWyG6RQAhR7iE","Ed Sheeran, Budjerah",3wd91jE2MWmMsHjAP4TA7v,2step (feat. Budjerah),"6eUKZXaKkcviH0Ku9w2n3V, 4hOb2WdQMQWyG6RQAhR7iE","Ed Sheeran, Budjerah",11/05/2022,https://i.scdn.co/image/ab67616d0000b273a0faae7441418599c90c341c,1,1,153426,False,37.0,GBAHS2200613,0.727,0.621,4.0,-4.784,0.0,0.0555,0.212,0.0,0.114,0.565,94.958,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2v1aJMvSWa5KLawWPDU6Pv,Strong,3Bd1cgCjtCI32PYvDC3ynO,London Grammar,6oL2G6TgAo3mq4O2i6n2JI,If You Wait (Deluxe),3Bd1cgCjtCI32PYvDC3ynO,London Grammar,01/01/2013,https://i.scdn.co/image/ab67616d0000b273b57bc7b2d3c40cd06e8f0402,1,6,274806,False,54.0,GBCEN1300608,0.486,0.419,10.0,-10.465,1.0,0.0355,0.729,3.04e-05,0.077,0.251,76.082,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0G5F2msfVO77xs7ql2RiTS,Beautiful Day,51Blml2LZPmy7TTiAg47vQ,U2,7k7aHoW1MGWWQR0KXvswkx,U218 Singles (Deluxe Version),51Blml2LZPmy7TTiAg47vQ,U2,01/01/2006,https://i.scdn.co/image/ab67616d0000b273a589a051c46a5ff41125e9d6,1,1,245706,False,0.0,GBAAN0000196,0.541,0.914,2.0,-6.727,1.0,0.052,0.0225,0.000441,0.353,0.449,136.282,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0GgxhNx3rPNhNMUXu0pm6P,Get Down on It,4zVfvSWs6FvSD6B5lQGs2S,Peter Andre,57OzEOV8Ys6dAFi9pAVIpV,Natural,4zVfvSWs6FvSD6B5lQGs2S,Peter Andre,01/01/1996,https://i.scdn.co/image/ab67616d0000b27399d4acafc0a096b69650c5ea,1,10,286533,False,23.0,GBAHS1400496,0.708,0.953,4.0,-6.538,0.0,0.0614,0.0741,0.00018,0.275,0.822,118.032,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,20s0P9QLxGqKuCsGwFsp7w,Mario,7EXstuWka51pNFzEAidEol,Let Me Love You,20s0P9QLxGqKuCsGwFsp7w,Mario,21/09/2004,https://i.scdn.co/image/ab67616d0000b273c42212db6d665fab0c51d495,1,1,256733,False,77.0,USJAY0400348,0.656,0.578,7.0,-8.97,0.0,0.0922,0.235,0.0,0.118,0.556,94.514,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1FSWSs9CL01RCYxXtm08Rf,Dance with Me Tonight,3whuHq0yGx60atvA2RCVRW,Olly Murs,2OvZ8JCShhvxNkptwoGjve,In Case You Didn't Know,3whuHq0yGx60atvA2RCVRW,Olly Murs,28/11/2011,https://i.scdn.co/image/ab67616d0000b273ff2057b7343d2233451ff8e7,1,3,202226,False,68.0,GBARL1101197,0.672,0.748,11.0,-5.922,0.0,0.0589,0.305,0.0,0.0811,0.964,163.984,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
